Time,Growing Degree Days,Air Temperature Secondary (°C),Atmospheric Pressure (kPa),Rain Bucket Capacity (mL),Calculated Fallen Rain (mm),East Wind Speed (m/s),Wind Gust (m/s),Humidity Sensor Temperature (°C),Latitude,Longitude,North Wind Speed (m/s),Precipitation (mm),Relative Humidity (%),Rain Bucket Tips per Minute,Vapor Pressure (kPa),Wind Direction (°),Wind Speed (m/s),X Orientation,Y Orientation
2024-03-23T18:57:37.000Z,,22.50,100.58,5.00,0.00,0.10,0.30,22.60,38.621787,-90.219297,-0.09,0.00,19.00,0.00,0.52,133.50,0.14,-1.10,-0.30
2024-03-23T19:12:37.000Z,,22.60,100.54,5.00,0.00,0.07,0.37,22.60,38.621787,-90.219297,-0.11,0.00,19.00,0.00,0.52,147.90,0.13,-0.80,-0.40
2024-03-23T19:27:37.000Z,,22.60,100.51,5.00,0.00,0.05,0.29,22.70,38.621787,-90.219297,-0.13,0.00,19.00,0.00,0.52,159.30,0.14,-1.00,-0.40
2024-03-23T19:42:37.000Z,,22.60,100.46,5.00,0.00,0.07,0.32,22.70,38.621787,-90.219297,-0.13,0.00,19.00,0.00,0.51,151.10,0.15,-0.80,-0.50
2024-03-23T19:57:37.000Z,,22.70,100.46,5.00,0.00,0.06,0.34,22.70,38.621787,-90.219297,-0.11,0.00,19.00,0.00,0.51,152.90,0.12,-0.80,-0.20
2024-03-23T20:12:37.000Z,,22.70,100.45,5.00,0.00,0.10,0.27,22.80,38.621787,-90.219297,-0.09,0.00,19.00,0.00,0.51,134.10,0.13,-0.70,-0.40
2024-03-23T20:27:37.000Z,,22.70,100.44,5.00,0.00,0.10,0.27,22.80,38.621787,-90.219297,-0.10,0.00,18.00,0.00,0.51,132.60,0.14,-0.80,-0.40
2024-03-23T20:42:37.000Z,,22.70,100.42,5.00,0.00,0.11,0.26,22.80,38.621787,-90.219297,-0.07,0.00,19.00,0.00,0.51,124.50,0.13,-1.00,-0.60
2024-03-23T20:57:37.000Z,,22.70,100.37,5.00,0.00,0.11,0.31,22.80,38.621787,-90.219297,-0.07,0.00,19.00,0.00,0.51,120.70,0.13,-0.80,-0.30
2024-03-23T21:12:37.000Z,,22.80,100.38,5.00,0.00,0.12,0.28,22.80,38.621787,-90.219297,-0.07,0.00,19.00,0.00,0.51,120.00,0.14,-0.80,-0.30
2024-03-23T21:23:40.679Z,12.30,,,,,,,,,,,,,,,,,,
2024-03-23T21:27:37.000Z,,22.80,100.36,5.00,0.00,0.11,0.27,22.90,38.621787,-90.219297,-0.06,0.00,18.00,0.00,0.51,120.10,0.12,-0.80,-0.40
2024-03-23T21:42:37.000Z,,22.80,100.36,5.00,0.00,0.11,0.26,22.80,38.621787,-90.219297,-0.07,0.00,18.00,0.00,0.51,122.20,0.13,-1.00,-0.30
2024-03-23T21:57:37.000Z,,22.80,100.36,5.00,0.00,0.12,0.26,22.80,38.621787,-90.219297,-0.05,0.00,18.00,0.00,0.50,114.40,0.13,-0.80,-0.40
2024-03-23T22:12:37.000Z,,22.90,100.34,5.00,0.00,0.05,0.24,22.90,38.621787,-90.219297,-0.02,0.00,18.00,0.00,0.50,117.60,0.05,-0.80,-0.10
2024-03-23T22:27:37.000Z,,22.90,100.32,5.00,0.00,0.01,0.03,22.90,38.621787,-90.219297,0.01,0.00,18.00,0.00,0.51,62.30,0.02,-0.80,-0.50
2024-03-23T22:42:37.000Z,,23.00,100.31,5.00,0.00,0.01,0.02,23.00,38.621787,-90.219297,0.01,0.00,18.00,0.00,0.52,50.70,0.01,-0.90,-0.20
2024-03-23T22:57:37.000Z,,23.10,100.33,5.00,0.00,0.01,0.02,23.10,38.621787,-90.219297,0.01,0.00,19.00,0.00,0.52,27.20,0.01,-0.80,-0.50
2024-03-23T23:12:37.000Z,,23.20,100.34,5.00,0.00,0.00,0.02,23.20,38.621787,-90.219297,0.01,0.00,19.00,0.00,0.53,15.80,0.01,-0.80,-0.40
2024-03-23T23:27:37.000Z,,23.20,100.34,5.00,0.00,0.00,0.02,23.20,38.621787,-90.219297,0.01,0.00,19.00,0.00,0.53,13.60,0.01,-0.80,-0.40
2024-03-23T23:42:37.000Z,,23.30,100.32,5.00,0.00,0.01,0.03,23.30,38.621787,-90.219297,0.00,0.00,19.00,0.00,0.53,72.50,0.01,-0.60,-0.40
2024-03-23T23:57:37.000Z,,23.30,100.30,5.00,0.00,0.00,0.03,23.30,38.621787,-90.219297,0.01,0.00,19.00,0.00,0.54,17.60,0.01,-0.90,-0.20
2024-03-24T00:12:37.000Z,,23.40,100.31,5.00,0.00,0.02,0.09,23.40,38.621787,-90.219297,0.00,0.00,19.00,0.00,0.55,85.30,0.02,-0.60,-0.30
2024-03-24T00:23:40.843Z,12.95,,,,,,,,,,,,,,,,,,
2024-03-24T00:27:37.000Z,,23.40,100.32,5.00,0.00,0.02,0.12,23.40,38.621787,-90.219297,0.00,0.00,20.00,0.00,0.57,92.30,0.02,-0.80,-0.30
2024-03-24T00:42:37.000Z,,23.50,100.30,5.00,0.00,0.01,0.03,23.50,38.621787,-90.219297,0.00,0.00,20.00,0.00,0.56,72.80,0.01,-0.70,-0.30
2024-03-24T00:57:37.000Z,,23.50,100.28,5.00,0.00,0.01,0.03,23.50,38.621787,-90.219297,0.01,0.00,19.00,0.00,0.56,62.60,0.01,-0.80,-0.50
2024-03-24T01:12:37.000Z,,23.50,100.30,5.00,0.00,0.01,0.02,23.50,38.630938,-90.226172,0.00,0.00,19.00,0.00,0.56,73.00,0.01,-0.60,-0.30
2024-03-24T01:27:37.000Z,,23.50,100.32,5.00,0.00,0.01,0.03,23.50,38.630938,-90.226172,0.00,0.00,19.00,0.00,0.55,75.40,0.01,-0.60,-0.40
2024-03-24T01:42:37.000Z,,23.50,100.33,5.00,0.00,0.01,0.03,23.50,38.630938,-90.226172,0.00,0.00,19.00,0.00,0.55,94.60,0.01,-1.00,-0.40
2024-03-24T01:57:37.000Z,,23.50,100.34,5.00,0.00,0.01,0.02,23.50,38.630938,-90.226172,0.00,0.00,19.00,0.00,0.55,97.60,0.01,-0.80,-0.40
2024-03-24T02:12:37.000Z,,23.50,100.35,5.00,0.00,0.01,0.02,23.50,38.621787,-90.219297,0.00,0.00,19.00,0.00,0.55,83.30,0.01,-0.70,-0.20
2024-03-24T02:27:37.000Z,,23.50,100.36,5.00,0.00,0.01,0.02,23.50,38.621787,-90.219297,0.00,0.00,19.00,0.00,0.55,74.10,0.01,-0.70,-0.20
2024-03-24T02:42:37.000Z,,23.50,100.34,5.00,0.00,0.01,0.02,23.50,38.621787,-90.219297,0.00,0.00,19.00,0.00,0.55,84.20,0.01,-0.70,-0.40
2024-03-24T02:57:37.000Z,,23.50,100.33,5.00,0.00,0.01,0.03,23.50,38.621787,-90.219297,0.01,0.00,19.00,0.00,0.55,70.40,0.02,-0.80,-0.30
2024-03-24T03:12:37.000Z,,23.50,100.32,5.00,0.00,0.02,0.03,23.50,38.621787,-90.219297,0.00,0.00,19.00,0.00,0.55,73.80,0.02,-1.00,-0.40
2024-03-24T03:23:40.971Z,13.05,,,,,,,,,,,,,,,,,,
2024-03-24T03:27:37.000Z,,23.50,100.31,5.00,0.00,0.02,0.03,23.60,38.621787,-90.219297,0.01,0.00,19.00,0.00,0.55,66.50,0.02,-0.80,-0.40
2024-03-24T03:42:37.000Z,,23.50,100.27,5.00,0.00,0.02,0.03,23.50,38.621787,-90.219297,0.01,0.00,19.00,0.00,0.55,68.20,0.02,-1.00,-0.30
2024-03-24T03:57:37.000Z,,23.20,100.23,5.00,0.00,0.02,0.03,23.60,38.621787,-90.219297,0.01,0.00,19.00,0.00,0.55,59.10,0.02,-1.20,-0.20
2024-03-24T04:12:37.000Z,,23.50,100.24,5.00,0.00,0.02,0.03,23.60,38.621787,-90.219297,0.01,0.00,19.00,0.00,0.55,66.00,0.02,-0.80,-0.20
2024-03-24T04:27:37.000Z,,23.50,100.22,5.00,0.00,0.02,0.03,23.60,38.621787,-90.219297,0.01,0.00,19.00,0.00,0.55,68.00,0.02,-0.80,-0.40
2024-03-24T04:42:34.000Z,,,,5.00,0.00,,,,38.621787,-90.219297,,,,0.00,,,,,
2024-03-24T04:57:37.000Z,,23.60,100.20,5.00,0.00,0.02,0.03,23.60,38.621787,-90.219297,0.01,0.00,19.00,0.00,0.55,73.80,0.02,-0.70,-0.40
2024-03-24T05:12:37.000Z,,23.60,100.20,5.00,0.00,0.02,0.03,23.60,38.621787,-90.219297,0.00,0.00,19.00,0.00,0.55,78.20,0.02,-0.80,-0.20
2024-03-24T05:27:37.000Z,,23.60,100.21,5.00,0.00,0.02,0.03,23.60,38.621787,-90.219297,0.00,0.00,19.00,0.00,0.55,75.70,0.02,-0.80,-0.40
2024-03-24T05:42:37.000Z,,23.60,100.15,5.00,0.00,0.02,0.03,23.60,38.621787,-90.219297,0.00,0.00,19.00,0.00,0.55,80.30,0.02,-1.00,-0.50
2024-03-24T05:57:37.000Z,,23.60,100.07,5.00,0.00,0.02,0.03,23.70,38.621787,-90.219297,0.01,0.00,19.00,0.00,0.55,65.20,0.02,-1.00,-0.30
2024-03-24T06:12:37.000Z,,23.60,100.04,5.00,0.00,0.02,0.03,23.70,38.621787,-90.219297,0.00,0.00,19.00,0.00,0.55,79.90,0.02,-0.90,-0.30
2024-03-24T06:23:41.021Z,13.10,,,,,,,,,,,,,,,,,,
2024-03-24T06:27:37.000Z,,23.60,100.03,5.00,0.00,0.02,0.04,23.70,38.621787,-90.219297,0.00,0.00,19.00,0.00,0.55,77.30,0.02,-0.90,-0.30
2024-03-24T06:42:37.000Z,,23.60,100.03,5.00,0.00,0.02,0.04,23.70,38.621787,-90.219297,0.00,0.00,19.00,0.00,0.54,81.20,0.02,-0.80,-0.20
2024-03-24T06:57:37.000Z,,23.70,100.08,5.00,0.00,0.03,0.04,23.70,38.621787,-90.219297,0.00,0.00,19.00,0.00,0.54,84.60,0.03,-0.80,-0.30
2024-03-24T07:12:37.000Z,,23.70,100.02,5.00,0.00,0.02,0.06,23.70,38.621787,-90.219297,0.00,0.00,19.00,0.00,0.54,80.80,0.02,-0.70,-0.30
2024-03-24T07:27:37.000Z,,23.70,99.97,5.00,0.00,0.03,0.04,23.70,38.621787,-90.219297,0.00,0.00,19.00,0.00,0.54,88.30,0.03,-0.90,-0.40
2024-03-24T07:42:37.000Z,,23.00,100.04,5.00,0.00,0.03,0.04,23.70,38.621787,-90.219297,0.00,0.00,19.00,0.00,0.54,83.30,0.03,-0.90,-0.50
2024-03-24T07:57:37.000Z,,23.70,100.03,5.00,0.00,0.03,0.04,23.70,38.621787,-90.219297,0.00,0.00,19.00,0.00,0.54,85.80,0.03,-0.80,-0.40
2024-03-24T08:12:37.000Z,,23.70,99.93,5.00,0.00,0.02,0.04,23.80,38.621787,-90.219297,0.00,0.00,19.00,0.00,0.54,86.20,0.02,-0.80,-0.40
2024-03-24T08:27:37.000Z,,23.70,99.88,5.00,0.00,0.02,0.04,23.70,38.621787,-90.219297,0.01,0.00,18.00,0.00,0.54,76.90,0.02,-0.90,-0.40
2024-03-24T08:42:37.000Z,,23.70,99.89,5.00,0.00,0.03,0.04,23.80,38.621787,-90.219297,0.01,0.00,18.00,0.00,0.54,78.60,0.03,-0.80,-0.40
2024-03-24T08:57:37.000Z,,23.70,99.90,5.00,0.00,0.03,0.04,23.80,38.621787,-90.219297,0.01,0.00,18.00,0.00,0.54,78.30,0.03,-0.70,-0.40
2024-03-24T09:12:37.000Z,,23.70,99.91,5.00,0.00,0.02,0.04,23.80,38.621787,-90.219297,0.00,0.00,18.00,0.00,0.54,78.70,0.03,-0.70,-0.40
2024-03-24T09:23:41.040Z,13.15,,,,,,,,,,,,,,,,,,
2024-03-24T09:27:37.000Z,,23.60,99.92,5.00,0.00,-0.05,0.37,23.80,38.621787,-90.219297,-0.04,0.00,18.00,0.00,0.53,230.80,0.06,-0.70,-0.40
2024-03-24T09:42:37.000Z,,23.70,99.95,5.00,0.00,0.02,0.06,23.80,38.621787,-90.219297,-0.01,0.00,18.00,0.00,0.52,113.90,0.02,-0.90,-0.40
2024-03-24T09:57:37.000Z,,23.70,99.98,5.00,0.00,0.03,0.07,23.80,38.621787,-90.219297,-0.01,0.00,18.00,0.00,0.52,101.00,0.03,-0.60,-0.20
2024-03-24T10:12:37.000Z,,23.80,99.95,5.00,0.00,0.04,0.07,23.80,38.621787,-90.219297,0.01,0.00,18.00,0.00,0.52,82.50,0.04,-0.80,-0.60
2024-03-24T10:27:37.000Z,,23.80,99.96,5.00,0.00,0.04,0.11,23.80,38.621787,-90.219297,0.01,0.00,18.00,0.00,0.52,74.00,0.04,-0.70,-0.30
2024-03-24T10:42:37.000Z,,23.60,99.96,5.00,0.00,0.05,0.42,23.80,38.621787,-90.219297,-0.08,0.00,17.00,0.00,0.51,148.40,0.10,-0.90,-0.40
2024-03-24T10:57:37.000Z,,23.40,99.98,5.00,0.00,0.07,0.27,23.70,38.621787,-90.219297,-0.09,0.00,17.00,0.00,0.50,143.10,0.11,-0.70,-0.30
2024-03-24T11:12:37.000Z,,23.20,99.97,5.00,0.00,0.07,0.28,23.50,38.621787,-90.219297,-0.06,0.00,18.00,0.00,0.50,128.90,0.09,-0.60,-0.50
2024-03-24T11:27:37.000Z,,23.10,99.96,5.00,0.00,0.08,0.30,23.30,38.621787,-90.219297,-0.08,0.00,18.00,0.00,0.50,136.70,0.11,-0.70,-0.40
2024-03-24T11:42:37.000Z,,23.00,99.96,5.00,0.00,0.09,0.25,23.20,38.621787,-90.219297,-0.07,0.00,18.00,0.00,0.50,127.60,0.11,-0.80,-0.30
2024-03-24T11:57:37.000Z,,22.90,99.98,5.00,0.00,0.08,0.28,23.10,38.621787,-90.219297,-0.08,0.00,18.00,0.00,0.50,134.50,0.11,-0.70,-0.40
2024-03-24T12:12:37.000Z,,22.90,99.99,5.00,0.00,0.10,0.27,23.00,38.621787,-90.219297,-0.07,0.00,18.00,0.00,0.50,122.40,0.12,-0.70,-0.30
2024-03-24T12:23:41.159Z,13.20,,,,,,,,,,,,,,,,,,
2024-03-24T12:27:37.000Z,,22.80,99.98,5.00,0.00,0.09,0.30,23.00,38.621787,-90.219297,-0.09,0.00,18.00,0.00,0.50,136.00,0.13,-0.80,-0.60
2024-03-24T12:42:37.000Z,,22.80,100.01,5.00,0.00,0.10,0.26,23.00,38.621787,-90.219297,-0.06,0.00,18.00,0.00,0.50,122.20,0.11,-0.70,-0.50
2024-03-24T12:57:37.000Z,,22.80,100.02,5.00,0.00,0.09,0.23,22.90,38.621787,-90.219297,-0.08,0.00,18.00,0.00,0.51,133.10,0.12,-0.90,-0.30
2024-03-24T13:12:37.000Z,,22.80,100.03,5.00,0.00,0.10,0.24,22.90,38.621787,-90.219297,-0.08,0.00,18.00,0.00,0.51,127.80,0.13,-1.00,-0.30
2024-03-24T13:27:37.000Z,,22.80,100.03,5.00,0.00,0.09,0.32,22.90,38.621787,-90.219297,-0.10,0.00,18.00,0.00,0.51,139.90,0.14,-0.80,-0.30
2024-03-24T13:42:37.000Z,,22.70,100.01,5.00,0.00,0.12,0.27,22.90,38.621787,-90.219297,-0.07,0.00,18.00,0.00,0.51,120.20,0.14,-0.60,-0.20
2024-03-24T13:57:37.000Z,,22.70,99.98,5.00,0.00,0.12,0.30,22.90,38.621787,-90.219297,-0.07,0.00,18.00,0.00,0.51,122.40,0.14,-0.60,-0.40
2024-03-24T14:12:37.000Z,,22.70,99.95,5.00,0.00,0.09,0.29,22.80,38.621787,-90.219297,-0.08,0.00,18.00,0.00,0.51,133.60,0.12,-0.80,-0.40
2024-03-24T14:27:37.000Z,,22.70,99.92,5.00,0.00,0.09,0.24,22.90,38.621787,-90.219297,-0.08,0.00,18.00,0.00,0.51,131.60,0.12,-0.80,-0.30
2024-03-24T14:42:37.000Z,,22.70,99.90,5.00,0.00,0.11,0.31,22.90,38.621787,-90.219297,-0.09,0.00,18.00,0.00,0.51,130.50,0.14,-1.00,-0.30
2024-03-24T14:57:37.000Z,,22.70,99.88,5.00,0.00,0.12,0.34,22.80,38.621787,-90.219297,-0.08,0.00,18.00,0.00,0.51,123.10,0.14,-1.00,-0.30
2024-03-24T15:12:37.000Z,,22.80,99.86,5.00,0.00,0.11,0.31,22.90,38.630938,-90.226172,-0.08,0.00,19.00,0.00,0.51,124.30,0.14,-1.00,-0.50
2024-03-24T15:23:41.118Z,13.20,,,,,,,,,,,,,,,,,,
2024-03-24T15:27:37.000Z,,22.80,99.86,5.00,0.00,0.10,0.24,22.90,38.630938,-90.226172,-0.07,0.00,19.00,0.00,0.51,124.80,0.13,-0.80,-0.20
2024-03-24T15:42:37.000Z,,22.80,99.83,5.00,0.00,0.10,0.29,22.90,38.630938,-90.226172,-0.06,0.00,19.00,0.00,0.52,121.20,0.12,-0.80,-0.30
2024-03-24T15:57:37.000Z,,22.80,99.82,5.00,0.00,0.09,0.27,22.90,38.630938,-90.226172,-0.08,0.00,19.00,0.00,0.52,129.90,0.12,-0.80,-0.10
2024-03-24T16:12:37.000Z,,22.80,99.78,5.00,0.00,0.10,0.25,22.90,38.630938,-90.226172,-0.09,0.00,19.00,0.00,0.52,131.60,0.13,-0.80,-0.30
2024-03-24T16:27:35.000Z,,,,5.00,0.00,,,,38.630938,-90.226172,,,,0.00,,,,,
2024-03-24T16:42:37.000Z,,22.90,99.70,5.00,0.00,0.09,0.24,22.90,38.630938,-90.226172,-0.07,0.00,19.00,0.00,0.54,128.70,0.12,-0.90,-0.20
2024-03-24T16:57:37.000Z,,22.90,99.68,5.00,0.00,0.09,0.23,23.00,38.630938,-90.226172,-0.08,0.00,19.00,0.00,0.53,131.20,0.12,-0.80,-0.30
2024-03-24T17:12:37.000Z,,23.00,99.65,5.00,0.00,0.10,0.27,23.00,38.630938,-90.226172,-0.06,0.00,19.00,0.00,0.54,121.90,0.12,-0.90,-0.30
2024-03-24T17:27:37.000Z,,22.60,99.62,5.00,0.00,-0.17,0.74,23.00,38.630938,-90.226172,-0.12,0.00,19.00,0.00,0.53,235.30,0.21,-0.50,-0.40
2024-03-24T17:42:37.000Z,,21.20,99.59,5.00,0.00,-0.38,1.00,22.40,38.630938,-90.226172,-0.09,0.00,21.00,0.00,0.52,256.40,0.40,-1.00,-0.40
2024-03-24T17:57:37.000Z,,22.20,99.55,5.00,0.00,-0.06,0.40,22.20,38.630938,-90.226172,-0.05,0.00,20.00,0.00,0.53,228.70,0.08,-0.90,-0.40
2024-03-24T18:12:37.000Z,,21.80,99.51,5.00,0.00,-0.08,0.25,22.20,38.621787,-90.219297,-0.05,0.00,20.00,0.00,0.52,238.30,0.09,-0.90,-0.30
2024-03-24T18:23:41.059Z,12.50,,,,,,,,,,,,,,,,,,
2024-03-24T18:27:37.000Z,,22.10,99.48,5.00,0.00,-0.05,0.35,22.20,38.621787,-90.219297,-0.05,0.00,20.00,0.00,0.52,227.60,0.07,-1.00,-0.20
2024-03-24T18:42:37.000Z,,22.30,99.45,5.00,0.00,-0.01,0.11,22.30,38.621787,-90.219297,-0.03,0.00,20.00,0.00,0.53,201.10,0.04,-1.00,-0.50
2024-03-24T18:57:37.000Z,,22.10,99.41,5.00,0.00,-0.12,0.37,22.40,38.621787,-90.219297,-0.05,0.00,20.00,0.00,0.52,247.80,0.13,-0.60,-0.30
2024-03-24T19:12:37.000Z,,21.90,99.36,5.00,0.00,-0.08,0.31,22.30,38.621787,-90.219297,-0.06,0.00,20.00,0.00,0.52,235.80,0.10,-1.00,-0.40
2024-03-24T19:27:37.000Z,,22.30,99.31,5.00,0.00,0.01,0.08,22.30,38.621787,-90.219297,-0.03,0.00,20.00,0.00,0.53,165.30,0.03,-0.80,-0.40
2024-03-24T19:42:37.000Z,,22.40,99.26,5.00,0.00,-0.05,0.36,22.50,38.621787,-90.219297,-0.04,0.00,19.00,0.00,0.53,233.90,0.06,-0.80,-0.30
2024-03-24T19:57:37.000Z,,21.80,99.19,5.00,0.00,-0.12,0.30,22.50,38.621787,-90.219297,-0.06,0.00,20.00,0.00,0.52,241.40,0.13,-1.00,-0.40
2024-03-24T20:12:37.000Z,,22.10,99.13,5.00,0.00,-0.07,0.39,22.30,38.621787,-90.219297,-0.04,0.00,20.00,0.00,0.53,238.40,0.08,-1.00,-0.10
2024-03-24T20:27:37.000Z,,22.40,99.08,5.00,0.00,0.03,0.07,22.40,38.621787,-90.219297,0.00,0.00,20.00,0.00,0.53,92.60,0.03,-0.70,0.00
2024-03-24T20:42:37.000Z,,22.20,99.04,5.00,0.00,-0.09,0.35,22.50,38.621787,-90.219297,-0.05,0.00,20.00,0.00,0.53,240.30,0.10,-0.80,-0.30
2024-03-24T20:57:37.000Z,,21.90,99.02,5.00,0.00,-0.09,0.27,22.40,38.621787,-90.219297,-0.04,0.00,20.00,0.00,0.54,245.60,0.10,-1.10,-0.30
2024-03-24T21:12:37.000Z,,22.40,99.00,5.00,0.00,0.02,0.08,22.40,38.621787,-90.219297,-0.03,0.00,20.00,0.00,0.54,151.00,0.03,-0.90,-0.40
2024-03-24T21:23:40.976Z,12.50,,,,,,,,,,,,,,,,,,
2024-03-24T21:27:37.000Z,,22.50,98.99,5.00,0.00,-0.03,0.31,22.50,38.621787,-90.219297,-0.06,0.00,20.00,0.00,0.54,203.60,0.07,-0.80,-0.40
2024-03-24T21:42:37.000Z,,21.90,98.97,5.00,0.00,-0.14,0.34,22.50,38.621787,-90.219297,-0.03,0.00,20.00,0.00,0.53,258.10,0.14,-0.70,-0.30
2024-03-24T21:57:37.000Z,,22.20,98.96,5.00,0.00,-0.04,0.18,22.40,38.621787,-90.219297,-0.04,0.00,20.00,0.00,0.53,226.00,0.06,-0.90,-0.20
2024-03-24T22:12:37.000Z,,22.50,98.91,5.00,0.00,0.03,0.07,22.40,38.621787,-90.219297,0.00,0.00,20.00,0.00,0.54,89.70,0.03,-0.80,-0.30
2024-03-24T22:27:37.000Z,,22.70,98.91,5.00,0.00,0.03,0.06,22.60,38.621787,-90.219297,-0.01,0.00,20.00,0.00,0.54,101.30,0.03,-0.80,-0.20
2024-03-24T22:42:37.000Z,,22.80,98.88,5.00,0.00,0.03,0.05,22.80,38.621787,-90.219297,-0.01,0.00,20.00,0.00,0.55,101.10,0.03,-0.80,-0.40
2024-03-24T22:57:37.000Z,,22.90,98.87,5.00,0.00,0.03,0.04,22.90,38.621787,-90.219297,0.00,0.00,20.00,0.00,0.56,94.20,0.03,-0.70,-0.10
2024-03-24T23:12:37.000Z,,22.90,98.88,5.00,0.00,0.03,0.05,23.00,38.621787,-90.219297,0.00,0.00,20.00,0.00,0.57,94.30,0.03,-0.60,-0.30
2024-03-24T23:27:37.000Z,,23.10,98.90,5.00,0.00,0.03,0.05,23.10,38.621787,-90.219297,-0.01,0.00,20.00,0.00,0.57,100.60,0.03,-1.00,-0.40
2024-03-24T23:42:37.000Z,,23.20,98.91,5.00,0.00,0.04,0.09,23.20,38.621787,-90.219297,-0.02,0.00,20.00,0.00,0.58,118.60,0.05,-0.80,-0.60
2024-03-24T23:57:37.000Z,,23.20,98.89,5.00,0.00,0.03,0.04,23.20,38.621787,-90.219297,-0.01,0.00,20.00,0.00,0.58,102.40,0.03,-0.80,-0.20
2024-03-25T00:12:37.000Z,,23.20,98.88,5.00,0.00,0.02,0.04,23.30,38.621787,-90.219297,0.00,0.00,20.00,0.00,0.58,99.10,0.02,-0.80,-0.30
2024-03-25T00:23:41.113Z,12.50,,,,,,,,,,,,,,,,,,
2024-03-25T00:27:37.000Z,,23.30,98.86,5.00,0.00,0.02,0.04,23.30,38.621787,-90.219297,0.00,0.00,20.00,0.00,0.58,97.40,0.02,-1.00,-0.40
2024-03-25T00:42:37.000Z,,23.30,98.85,5.00,0.00,0.02,0.04,23.30,38.621787,-90.219297,0.00,0.00,20.00,0.00,0.58,97.30,0.02,-0.90,-0.40
2024-03-25T00:57:37.000Z,,23.30,98.85,5.00,0.00,0.02,0.03,23.20,38.621787,-90.219297,0.00,0.00,20.00,0.00,0.57,100.50,0.02,-1.00,-0.40
2024-03-25T01:12:37.000Z,,23.30,98.87,5.00,0.00,0.02,0.03,23.30,38.621787,-90.219297,0.00,0.00,20.00,0.00,0.57,101.40,0.02,-0.90,-0.20
2024-03-25T01:27:37.000Z,,23.30,98.91,5.00,0.00,0.02,0.04,23.30,38.621787,-90.219297,-0.01,0.00,20.00,0.00,0.57,105.90,0.02,-0.80,-0.30
2024-03-25T01:42:37.000Z,,23.30,98.95,5.00,0.00,0.02,0.03,23.30,38.621787,-90.219297,-0.01,0.00,20.00,0.00,0.57,108.10,0.02,-1.00,-0.50
2024-03-25T01:57:37.000Z,,23.30,98.96,5.00,0.00,0.02,0.03,23.30,38.621787,-90.219297,-0.01,0.00,20.00,0.00,0.57,107.10,0.02,-0.80,-0.40
2024-03-25T02:12:37.000Z,,23.30,98.98,5.00,0.00,0.02,0.03,23.30,38.621787,-90.219297,0.00,0.00,20.00,0.00,0.57,105.40,0.02,-0.80,-0.40
2024-03-25T02:27:37.000Z,,23.30,98.98,5.00,0.00,0.02,0.02,23.30,38.621787,-90.219297,-0.01,0.00,20.00,0.00,0.57,107.20,0.02,-0.60,-0.20
2024-03-25T02:42:37.000Z,,23.30,98.99,5.00,0.00,0.02,0.03,23.30,38.621787,-90.219297,0.00,0.00,20.00,0.00,0.57,101.90,0.02,-1.00,-0.20
2024-03-25T02:57:37.000Z,,23.30,98.96,5.00,0.00,0.02,0.03,23.30,38.621787,-90.219297,0.00,0.00,20.00,0.00,0.57,105.20,0.02,-0.80,-0.20
2024-03-25T03:12:37.000Z,,23.30,98.95,5.00,0.00,0.01,0.02,23.30,38.621787,-90.219297,0.00,0.00,20.00,0.00,0.57,96.90,0.02,-0.90,-0.40
2024-03-25T03:23:41.031Z,12.55,,,,,,,,,,,,,,,,,,
2024-03-25T03:27:37.000Z,,23.30,98.92,5.00,0.00,0.01,0.02,23.40,38.621787,-90.219297,0.00,0.00,20.00,0.00,0.57,95.10,0.01,-0.80,-0.40
2024-03-25T03:42:37.000Z,,23.40,98.91,5.00,0.00,0.01,0.02,23.40,38.621787,-90.219297,0.00,0.00,20.00,0.00,0.57,94.40,0.01,-0.60,-0.30
2024-03-25T03:57:37.000Z,,23.40,98.93,5.00,0.00,0.01,0.02,23.40,38.621787,-90.219297,0.00,0.00,20.00,0.00,0.57,93.90,0.01,-0.70,-0.30
2024-03-25T04:12:37.000Z,,23.40,98.94,5.00,0.00,0.01,0.03,23.40,38.630938,-90.226172,0.00,0.00,20.00,0.00,0.57,88.40,0.01,-1.00,-0.30
2024-03-25T04:27:37.000Z,,23.40,98.91,5.00,0.00,0.01,0.02,23.40,38.630938,-90.226172,0.00,0.00,20.00,0.00,0.57,86.80,0.01,-0.80,-0.20
2024-03-25T04:42:37.000Z,,23.40,98.91,5.00,0.00,0.01,0.02,23.40,38.630938,-90.226172,0.00,0.00,20.00,0.00,0.57,70.40,0.01,-0.80,-0.50
2024-03-25T04:57:37.000Z,,23.40,98.91,5.00,0.00,0.01,0.02,23.50,38.630938,-90.226172,0.01,0.00,20.00,0.00,0.57,68.70,0.01,-0.80,-0.40
2024-03-25T05:12:37.000Z,,23.50,98.89,5.00,0.00,0.01,0.03,23.50,38.630938,-90.226172,0.01,0.00,20.00,0.00,0.57,60.50,0.01,-1.00,-0.50
2024-03-25T05:27:37.000Z,,23.50,98.84,5.00,0.00,0.01,0.02,23.50,38.630938,-90.226172,0.01,0.00,20.00,0.00,0.57,60.60,0.01,-0.70,-0.30
2024-03-25T05:42:37.000Z,,23.50,98.83,5.00,0.00,0.01,0.02,23.50,38.630938,-90.226172,0.01,0.00,20.00,0.00,0.57,56.10,0.01,-0.70,-0.40
